,Unnamed: 0,name,ranked,fw,fd,mw,md
8238,8238,불후의명곡,7,,"3,084,278USD ",,"39,185USD "
8239,8239,정상으뜸,8,,"695,299USD ","37,299,000원", 
8240,8240,돌격앞으로,9,,"32,400USD ",,750USD 
8241,8241,선스타트,10,,"794,855USD ",,0
8242,8242,아메리칸포스원,11,,"794,855USD ",,"1,512USD "
8243,8243,어린왕자,12,,"339,984USD ",,438USD 
8244,8244,컴플리트캡틴,1,,"339,984USD ","46,605,000원", 
8245,8245,라온탑맨,2,,"1,236,820USD ","182,764,000원", 
8246,8246,엄지여왕,3,,"315,015USD ",,"80,303USD "
8247,8247,굿마운트,4,,"210,553USD ","46,820,000원", 
8248,8248,위대한파이터,5,,"1,005,413USD ",,"14,600USD "
8249,8249,맹산히어로,6,,"601,560USD ",,"12,880USD "
8250,8250,어울더울,7,,"1,037,810USD ",,"1,780USD "
8251,8251,운악하비오,8,,"339,984USD ",,"240,722USD "
8252,8252,대군의꿈,9,,"1,878,013USD ",,"212,311USD "
8253,8253,캠프바다,10,,"339,984USD ","58,130,000원", 
8254,8254,케이톱킹,1,,"1,503,825USD ","462,480,000원", 
8255,8255,대지여걸,2,,"7,712,841USD ",0원, 
8256,8256,파워타워,3,,"1,810,805USD ","136,795,000원", 
8257,8257,라온라이트맨,4,,"1,236,820USD ",,"1,500USD "
8258,8258,라온댄서,5,,"114,300USD ",,"4,200USD "
8259,8259,해랑,6,,"51,475USD ",,880USD 
8260,8260,안양레오파드,7,,"4,374,590USD ",,"1,715USD "
8261,8261,천운동행,8,,"1,103,496USD ",,"21,243USD "
8262,8262,갑오풀퀸,9,,"3,084,278USD ","256,115,000원", 
8263,8263,스마트파티,10,,"500,435USD ",,"216,734USD "
8264,8264,블루스타매직,11,,"1,606,000USD ",,0AUD 
8265,8265,천괴성,1,,"205,617USD ","106,041,000원", 
8266,8266,정상만세,2,,"493,755USD ","92,266,000원", 
8267,8267,큐피드데이트,3,,"3,084,278USD ",,"73,410USD "
8268,8268,무도,4,,"254,672USD ",,"38,880USD "
8269,8269,천년의비,5,,"1,503,825USD ","76,460,000원", 
8270,8270,메니스마트,6,,"1,732,000USD ","138,070,500원", 
8271,8271,위너마운틴,7,,"1,607,774USD ","133,790,000원", 
8272,8272,더블골드,9,,"480,001USD ","192,055,000원", 
8273,8273,메인이벤트,10,,"456,410USD ","262,308,000원", 
8274,8274,대승비법,11,,"3,545,062USD ","80,767,000원", 
8275,8275,룰즈이천,12,,"3,084,278USD ","258,854,000원", 
8276,8276,라온퍼스트,1,,"1,236,820USD ",,"149,633USD "
8277,8277,스피돔,2,,"978,960USD ",,0
8278,8278,글로벌에이스,3,,"1,104,040USD ",,0
8279,8279,문학에카티,4,,"1,182,992USD ",,"66,924USD "
8280,8280,마이티수,5,,"1,889,766USD ",,"37,700USD "
8281,8281,이스트제트,6,,"210,553USD ",,0
8282,8282,프리맥스,7,,"748,000USD ",,"124,571USD "
8283,8283,다이나믹커밍,8,,"794,855USD ",,"2,591USD "
8284,8284,디케이나린,9,,"1,154,000USD ",,"30,210USD "
8285,8285,명진플라이,10,,"1,031,596USD ",,"41,986USD "
8286,8286,파노라마뷰,11,,"598,786USD ",, 
8287,8287,킹즈스텝,12,,"1,606,000USD ",,"68,990AUD "
8288,8288,무비쿠스,13,,"33,840USD ",,"4,680USD "
8289,8289,마이티고,14,,"748,000USD ",,"5,930USD "
8290,8290,허쉬대보,1,,"416,475,000JPY ","278,587,000원", 
8291,8291,금아킹덤,2,,"8,387,500USD ",,"17,700USD "
8292,8292,주먹도끼,3,,"1,007,708USD ",,"1,605USD "
8293,8293,능력시대,4,,"114,300USD ","86,310,000원", 
8294,8294,이스트킹덤,5,,"1,607,774USD ","58,653,000원", 
8295,8295,두손왕자,6,,"3,084,278USD ","17,803,000원", 
8296,8296,리빙스턴,7,"579,356,000원", ,, 
8297,8297,이스크라,8,,"568,629,000JPY ","16,946,000원", 
8298,8298,맘보칸,9,,"278,406USD ","66,894,000원", 
8299,8299,사려니힐링,10,,"339,984USD ",,"7,966USD "
8300,8300,엘란,11,,"1,503,825USD ",,"3,310USD "
8301,8301,독도야,12,,"51,475USD ",,"20,650USD "
8302,8302,흑전사,1,,"3,645,383USD ",,"198,994USD "
8303,8303,불의고리,2,,"695,299USD ",,"16,285USD "
8304,8304,메갈리오스,4,,"1,380,200USD ",,"34,540USD "
8305,8305,플로리다파워,6,,"3,307,278USD ",,"154,756USD "
8306,8306,골드마운틴,7,,"2,323,040USD ",,"243,890USD "
8307,8307,황금비상,8,,"10,501,800USD ",,"89,509USD "
8308,8308,이겨주마,9,,"1,889,766USD ",,"24,815USD "
8309,8309,흥복드림,10,,"1,878,013USD ",,"34,898USD "
8310,8310,구름왕자,12,,"583,280USD ",,"46,426USD "
8311,8311,섬싱노바디노,2,,"274,382USD ",0원,0
8312,8312,머니지프,3,,"396,254USD ","234,663,000원", 
8313,8313,날아라힐,4,,"51,475USD ",,616USD 
8314,8314,선오브선더,5,,"3,084,278USD ","38,433,000원", 
8315,8315,금아애크미,6,"728,298,000원", ,"103,000,000원", 
8316,8316,파티파워,7,,"51,814,000JPY ",,"8,278USD "
8317,8317,사이먼퀸,8,,"274,382USD ","226,930,000원", 
8318,8318,대성루비,9,,"315,015USD ","26,945,000원", 
8319,8319,위너스피릿,10,,"456,410USD ",,"112,985USD "
8320,8320,인디언에코,11,"261,878,000원", ,"84,670,000원", 
8321,8321,하늘을달리다,12,,"51,475USD ",,"17,358USD "
8322,8322,제이에스캡틴,1,,"3,084,278USD ","34,500,000원", 
8323,8323,럭셔리캡틴,2,,"1,607,774USD ","39,446,000원", 
8324,8324,짱돌,3,"180,943,000원", ,"50,960,000원", 
8325,8325,퓨처파이어,4,,"1,293,437USD ",,"58,431USD "
8326,8326,킹칸모르,5,,"1,810,805USD ","94,103,000원", 
8327,8327,테라스피드,6,,"612,935USD ","110,964,000원", 
8328,8328,빅리버,7,,"339,984USD ",,"58,090USD "
8329,8329,율도장사,8,,"1,570,380USD ",,0USD 
8330,8330,파라곤파워,9,,"2,054,434USD ",,"30,005USD "
8331,8331,수호륭,10,,"58,610USD ","7,050,000원", 
8332,8332,보헤미안뮤직,11,,"1,607,774USD ",0원, 
8333,8333,블루타이거,12,,"339,984USD ",,800AUD 
8334,8334,정성홀리데이,1,,"416,475,000JPY ",,"81,671USD "
8335,8335,한라블로섬,2,,"804,090USD ","236,827,000원", 
8336,8336,대군옥,3,,"494,895,000JPY ",,0
8337,8337,젝스칸,4,,"416,475,000JPY ",,400USD 
